Insured_Period,Building Dimension,Building_Type,Customer Id,Building_Painted,Building_Fenced,Garden,NumberOfWindows,Geo_Code,Settlement,Claim
1.0,1700.0,2,H15770,V,N,O,4,62261,R,1
1.0,1011.0,2,H19676,V,N,O,3,62300,R,0
1.0,991.0,2,H18525,V,N,O,3,62318,R,0
0.0,1750.0,2,H2480,V,V,V,   .,62498,U,0
0.893442623,864.0,2,H19853,V,N,O,3,62516,R,0
0.99726776,2000.0,2,H13414,N,V,V,   .,62571,U,0
0.468493151,800.0,2,H14199,N,V,V,   .,62571,U,0
1.0,600.0,2,H14877,N,V,V,   .,62571,U,0
1.0,840.0,2,H14905,N,V,V,   .,62571,U,0
1.0,2800.0,2,H14921,N,V,V,   .,62571,U,0
1.0,1050.0,2,H14922,N,V,V,   .,62571,U,0
1.0,1680.0,2,H16787,V,N,O,4,62571,R,0
1.0,560.0,2,H4147,V,V,V,   .,62571,U,0
1.0,1500.0,2,H4208,V,V,V,   .,62571,U,0
0.15890411,1500.0,2,H4209,V,V,V,   .,62571,U,0
1.0,580.0,2,H4344,N,V,V,   .,62571,U,1
1.0,300.0,2,H4345,N,V,V,   .,62571,U,0
1.0,940.0,2,H4346,V,V,V,   .,62571,U,0
1.0,600.0,2,H4517,N,V,V,   .,62571,U,0
1.0,1989.0,2,H13963,N,V,V,   .,62643,U,0
1.0,1171.0,2,H17611,V,N,O,2,62645,R,0
0.884931507,2535.0,2,H14845,V,N,O,7,62826,R,0
1.0,1500.0,2,H15166,V,V,O,>=10,62826,R,1
1.0,820.0,2,H15185,V,N,O,4,62826,R,0
1.0,4400.0,2,H15417,V,N,O,7,62826,R,0
0.161643836,3350.0,2,H15867,V,N,O,5,62826,R,0
1.0,1300.0,2,H18070,V,N,O,5,62826,R,0
0.713114754,2200.0,2,H18414,V,N,O,7,62826,R,0
0.41369863,2200.0,2,H18415,V,N,O,7,62826,R,1
0.50273224,4250.0,2,H18619,V,N,O,5,62826,R,0
1.0,600.0,2,H2423,V,N,O,4,62826,R,0
1.0,990.0,2,H2769,V,N,O,5,62826,R,0
1.0,3275.0,2,H3096,V,V,V,   .,62826,U,1
0.99726776,2400.0,2,H3262,V,V,V,   .,62826,U,1
1.0,750.0,2,H3297,V,N,O,5,62826,R,0
1.0,750.0,2,H3298,V,N,O,5,62826,R,0
0.99726776,590.0,2,H3311,V,N,O,4,62826,R,0
1.0,1050.0,2,H3316,V,N,O,5,62826,R,0
1.0,1050.0,2,H3317,V,N,O,5,62826,R,0
0.494535519,450.0,2,H3325,V,N,O,3,62826,R,0
0.99726776,480.0,2,H3332,V,N,O,4,62826,R,0
0.632876712,1700.0,2,H3344,V,V,V,   .,62826,U,0
0.495890411,400.0,2,H3357,V,N,O,4,62826,R,0
1.0,280.0,2,H4506,V,V,V,   .,62826,U,1
1.0,1600.0,2,H5521,V,N,O,5,62826,R,0
1.0,1400.0,2,H7310,V,N,O,5,62826,R,0
1.0,1220.0,2,H7312,V,V,V,   .,62826,U,0
0.0,800.0,2,H7313,V,V,V,   .,62826,U,0
0.0,800.0,2,H7314,V,V,V,   .,62826,U,0
1.0,965.0,2,H2478,V,V,V,   .,62899,U,0
0.99726776,965.0,2,H2479,V,V,V,   .,62899,U,0
1.0,980.0,2,H14548,N,V,V,   .,62916,U,0
1.0,900.0,2,H14962,N,V,V,   .,62916,U,0
1.0,474.0,2,H1637,V,V,V,   .,62916,U,0
0.471232877,465.0,2,H2282,V,V,V,   .,62917,U,0
1.0,570.0,2,H4148,V,V,V,   .,62917,U,1
1.0,350.0,2,H6987,N,V,V,   .,62917,U,0
1.0,1750.0,2,H7294,V,V,V,   .,62917,U,1
1.0,400.0,1,H2427,V,N,O,3,63014,R,0
0.99726776,400.0,1,H2428,V,N,O,3,63014,R,0
1.0,420.0,1,H3187,V,V,V,   .,63014,U,0
1.0,420.0,1,H3188,V,V,V,   .,63014,U,0
1.0,6600.0,1,H5154,V,N,O,3,63014,R,0
1.0,3500.0,1,H12886,N,V,V,   .,63032,U,0
1.0,5490.0,1,H16893,V,N,O,5,63032,R,0
1.0,600.0,1,H2570,V,N,O,4,63032,R,0
0.99726776,600.0,1,H2571,V,N,O,4,63032,R,0
0.747945205,2985.0,1,H328,V,N,O,5,63032,R,0
1.0,1050.0,1,H4893,V,N,O,4,63032,R,0
0.0,630.0,1,H5840,V,V,V,   .,63032,U,1
1.0,1558.0,1,H15017,N,V,V,   .,63070,U,1
0.99726776,1558.0,1,H15018,N,V,V,   .,63070,U,0
1.0,1200.0,1,H13964,V,N,O,5,63075,R,0
1.0,1800.0,1,H15510,V,N,O,5,63075,R,0
1.0,4575.0,1,H15993,V,N,O,2,63075,R,0
1.0,2250.0,1,H16085,V,N,O,3,63075,R,1
1.0,2250.0,1,H16086,V,N,O,3,63075,R,0
1.0,3781.0,1,H16457,V,N,O,5,63075,R,1
1.0,3500.0,1,H19414,V,N,O,4,63075,R,1
0.836065574,1400.0,1,H19885,V,N,O,4,63075,R,1
1.0,600.0,1,H2279,V,N,O,3,63075,R,0
0.665753425,4070.0,1,H2569,V,V,V,   .,63075,U,0
1.0,1356.0,1,H303,V,V,V,   .,63075,U,0
1.0,1356.0,1,H304,V,V,V,   .,63075,U,0
1.0,3910.0,1,H319,V,N,O,5,63075,R,1
0.99726776,3910.0,1,H320,V,N,O,5,63075,R,0
1.0,450.0,1,H329,V,N,O,4,63075,R,0
0.747945205,450.0,1,H330,V,N,O,4,63075,R,0
1.0,450.0,1,H331,V,N,O,4,63075,R,0
1.0,1740.0,1,H350,V,V,V,   .,63075,U,0
1.0,2760.0,1,H3556,V,N,O,4,63075,R,1
1.0,3200.0,1,H4021,V,N,O,4,63075,R,1
1.0,3625.0,1,H4378,V,N,O,3,63075,R,0
1.0,1798.0,1,H4649,V,N,O,5,63075,R,1
1.0,2150.0,1,H5838,V,N,O,4,63075,R,0
0.747945205,2150.0,1,H5839,V,N,O,4,63075,R,0
0.99726776,4200.0,1,H6452,N,V,V,   .,63075,U,1
1.0,1330.0,1,H6578,V,N,O,4,63075,R,1
1.0,1330.0,1,H6579,V,N,O,4,63075,R,0
1.0,992.0,1,H7142,V,N,O,4,63075,R,0
1.0,1200.0,1,H6393,V,N,O,4,63103,R,0
1.0,450.0,2,H12953,N,V,V,   .,63113,U,0
1.0,4100.0,2,H12993,N,V,V,   .,63113,U,1
0.99726776,2300.0,2,H13023,V,N,O,4,63113,R,0
1.0,2000.0,2,H13618,N,V,V,   .,63113,U,1
1.0,2016.0,2,H13788,V,N,O,5,63113,R,0
1.0,1500.0,2,H13808,V,N,O,5,63113,R,0
1.0,910.0,2,H13989,N,V,V,   .,63113,U,0
1.0,580.0,2,H14642,N,V,V,   .,63113,U,0
1.0,3015.0,2,H15948,V,N,O,6,63113,R,0
1.0,4930.0,2,H15961,V,N,O,5,63113,R,1
1.0,1554.0,2,H16093,V,N,O,4,63113,R,0
1.0,1554.0,2,H16094,V,N,O,4,63113,R,1
0.99726776,2500.0,2,H17592,V,N,O,7,63113,R,0
1.0,700.0,2,H17648,V,N,O,3,63113,R,0
1.0,3805.0,1,H18345,V,N,O,4,63113,R,0
1.0,2700.0,2,H18586,V,N,O,3,63113,R,1
1.0,2620.0,2,H18722,V,N,O,6,63113,R,1
1.0,600.0,2,H19244,V,N,O,5,63113,R,0
1.0,4955.0,2,H2259,V,N,O,3,63113,R,0
0.99726776,4955.0,2,H2260,V,N,O,3,63113,R,0
1.0,1210.0,1,H2343,V,N,O,3,63113,R,1
1.0,1300.0,2,H2362,V,N,O,4,63113,R,0
1.0,650.0,2,H2488,V,N,O,6,63113,R,0
0.0,0.0,2,H254,V,V,V,   .,63113,U,0
1.0,2050.0,2,H2566,V,N,O,5,63113,R,0
0.99726776,2650.0,2,H2568,V,N,O,5,63113,R,0
1.0,3950.0,1,H259,V,V,V,   .,63113,U,1
1.0,800.0,2,H2600,V,V,V,   .,63113,U,0
1.0,600.0,2,H2722,V,N,O,4,63113,R,0
1.0,3100.0,1,H276,V,N,O,4,63113,R,0
0.747945205,3100.0,1,H277,V,N,O,4,63113,R,0
0.99726776,3100.0,1,H278,V,N,O,4,63113,R,0
1.0,596.0,2,H2891,V,N,O,4,63113,R,0
0.747945205,1100.0,2,H2995,V,N,O,5,63113,R,0
1.0,900.0,2,H3046,V,N,O,5,63113,R,0
1.0,10300.0,1,H3189,V,V,V,   .,63113,U,0
1.0,1020.0,2,H321,V,N,O,5,63113,R,0
1.0,222.0,2,H322,V,N,O,5,63113,R,0
1.0,700.0,2,H323,V,N,O,4,63113,R,0
1.0,700.0,2,H324,V,N,O,4,63113,R,0
1.0,1595.0,2,H325,V,N,O,5,63113,R,0
0.99726776,6375.0,2,H327,V,N,O,5,63113,R,1
1.0,673.0,2,H3282,V,V,V,   .,63113,U,0
0.99726776,673.0,2,H3283,V,V,V,   .,63113,U,0
0.747945205,1083.0,2,H333,V,N,O,5,63113,R,0
1.0,1083.0,2,H334,V,N,O,5,63113,R,0
0.74863388,1139.0,2,H347,V,N,O,6,63113,R,1
1.0,4055.0,2,H3489,V,N,O,5,63113,R,0
1.0,4055.0,2,H3490,V,N,O,5,63113,R,1
1.0,4400.0,2,H3492,V,N,O,5,63113,R,1
1.0,1500.0,2,H3518,V,V,V,   .,63113,U,0
1.0,750.0,2,H352,V,N,O,4,63113,R,0
0.99726776,2500.0,2,H3682,V,N,O,5,63113,R,0
1.0,1142.0,2,H3924,N,V,V,   .,63113,U,0
1.0,720.0,2,H3976,V,N,O,5,63113,R,0
1.0,3664.0,2,H4273,V,N,O,4,63113,R,0
1.0,1156.0,2,H4537,V,N,O,5,63113,R,0
1.0,6851.0,2,H4650,V,N,O,3,63113,R,1
0.99726776,1936.0,2,H5130,V,N,O,7,63113,R,0
1.0,1640.0,2,H5733,V,V,V,   .,63113,U,1
1.0,1130.0,2,H5763,V,N,O,5,63113,R,0
1.0,2210.0,2,H5841,V,N,O,3,63113,R,0
1.0,2210.0,2,H5842,V,N,O,3,63113,R,0
1.0,2210.0,2,H5843,V,N,O,3,63113,R,0
1.0,6048.0,2,H5844,V,N,O,5,63113,R,0
1.0,1170.0,2,H5883,V,N,O,4,63113,R,0
1.0,1170.0,2,H5884,V,N,O,4,63113,R,0
1.0,2700.0,2,H5893,V,N,O,3,63113,R,0
1.0,2700.0,2,H5894,V,N,O,3,63113,R,0
1.0,783.0,2,H5905,V,V,V,   .,63113,U,0
1.0,2200.0,2,H6034,V,N,O,5,63113,R,0
0.99726776,2000.0,2,H6168,N,V,V,   .,63113,U,0
1.0,1500.0,2,H6193,N,V,V,   .,63113,U,0
1.0,700.0,2,H6205,N,V,V,   .,63113,U,0
1.0,1495.0,2,H6354,V,N,O,3,63113,R,0
1.0,1100.0,2,H6479,V,N,O,4,63113,R,0
0.99726776,1100.0,2,H6480,V,N,O,4,63113,R,0
1.0,4030.0,2,H6807,V,N,O,6,63113,R,0
1.0,1187.0,2,H6811,N,V,V,   .,63113,U,0
1.0,1187.0,2,H6812,N,V,V,   .,63113,U,0
1.0,2800.0,2,H6916,V,N,O,5,63113,R,0
1.0,795.0,2,H7101,V,N,O,4,63113,R,0
1.0,1314.0,1,H7164,V,N,O,5,63113,R,0
1.0,7988.0,1,H4783,V,V,V,   .,63124,U,0
0.99726776,7988.0,1,H4784,V,V,V,   .,63124,U,0
1.0,585.0,1,H15086,N,V,V,   .,63178,U,0
1.0,400.0,1,H17853,V,N,O,2,63284,R,0
1.0,1389.0,1,H2316,V,N,O,3,63300,R,0
0.709589041,400.0,1,H4027,N,V,V,   .,63300,U,0
1.0,7500.0,1,H17318,V,N,O,6,63308,R,0
0.99726776,1200.0,1,H14848,N,V,V,   .,63430,U,0
1.0,380.0,1,H6476,V,N,O,5,63470,R,0
1.0,2586.0,2,H12893,V,N,O,3,64024,R,0
1.0,800.0,2,H13581,N,V,V,   .,64024,U,0
1.0,2900.0,2,H13594,N,V,V,   .,64024,U,0
1.0,2900.0,2,H13595,N,V,V,   .,64024,U,0
0.0,3473.0,2,H13596,N,V,V,   .,64024,U,0
1.0,1776.0,2,H14397,N,V,V,   .,64024,U,0
1.0,2157.0,2,H14438,N,V,V,   .,64024,U,1
1.0,1020.0,2,H14529,N,V,V,   .,64024,U,0
0.99726776,1323.0,2,H14849,N,V,V,   .,64024,U,1
1.0,1376.0,2,H15021,N,V,V,   .,64024,U,0
1.0,1784.0,2,H17133,V,N,O,4,64024,R,1
1.0,1784.0,2,H17134,V,N,O,4,64024,R,1
1.0,1820.0,2,H17865,V,N,O,4,64024,R,0
1.0,2000.0,2,H18011,V,N,O,4,64024,R,0
1.0,280.0,2,H3610,V,V,V,   .,64024,U,0
1.0,6417.0,2,H5029,V,N,O,2,64024,R,1
0.99726776,6417.0,2,H5030,V,N,O,2,64024,R,0
0.99726776,3496.0,2,H13201,N,V,V,   .,64102,U,0
1.0,7000.0,2,H13599,N,V,V,   .,64102,U,1
1.0,690.0,2,H13807,N,V,V,   .,64102,U,0
1.0,4118.0,2,H13819,N,V,V,   .,64102,U,1
1.0,8000.0,2,H14139,N,V,V,   .,64102,U,0
1.0,5600.0,2,H15153,V,N,O,4,64102,R,1
1.0,2015.0,2,H15786,V,N,O,3,64102,R,0
1.0,2015.0,2,H15787,V,N,O,3,64102,R,0
1.0,579.0,2,H16358,V,N,O,3,64102,R,0
1.0,5182.0,2,H16709,V,N,O,6,64102,R,1
1.0,5182.0,2,H16710,V,N,O,6,64102,R,0
0.99726776,5182.0,2,H16711,V,N,O,6,64102,R,1
1.0,4300.0,2,H17211,V,N,O,4,64102,R,1
1.0,2750.0,2,H17316,V,N,O,4,64102,R,0
1.0,2750.0,2,H17317,V,N,O,4,64102,R,0
0.479452055,397.0,2,H17438,V,N,O,3,64102,R,0
1.0,2440.0,2,H3541,V,V,V,   .,64102,U,1
1.0,300.0,2,H4538,V,V,V,   .,64102,U,0
0.99726776,530.0,2,H4702,V,N,O,3,64102,R,0
1.0,194.0,2,H4817,V,N,O,2,64102,R,0
1.0,750.0,2,H6324,N,V,V,   .,64102,U,0
0.934246575,391.0,2,H13276,V,N,O,3,64122,R,0
1.0,900.0,2,H13287,N,V,V,   .,64122,U,0
1.0,510.0,2,H13579,N,V,V,   .,64122,U,0
1.0,510.0,2,H13580,N,V,V,   .,64122,U,0
1.0,600.0,2,H13589,N,V,V,   .,64122,U,0
0.99726776,600.0,2,H13590,N,V,V,   .,64122,U,0
0.99726776,5634.0,2,H13597,V,N,O,>=10,64122,R,1
1.0,400.0,2,H13604,N,V,V,   .,64122,U,0
1.0,250.0,2,H13651,N,V,V,   .,64122,U,0
0.99726776,250.0,2,H13653,N,V,V,   .,64122,U,0
1.0,1084.0,2,H13767,N,V,V,   .,64122,U,0
1.0,443.0,2,H13913,N,V,V,   .,64122,U,0
0.0,1729.0,2,H13922,N,V,V,   .,64122,U,0
1.0,540.0,2,H14285,N,V,V,   .,64122,U,0
1.0,1200.0,2,H14523,N,V,V,   .,64122,U,0
0.99726776,1200.0,2,H14524,N,V,V,   .,64122,U,0
1.0,250.0,2,H14558,N,V,V,   .,64122,U,0
1.0,280.0,2,H1515,V,V,V,   .,64122,U,0
1.0,320.0,2,H16303,V,N,O,3,64122,R,1
1.0,330.0,2,H16608,V,N,O,3,64122,R,1
0.580821918,210.0,2,H16707,V,N,O,2,64122,R,0
1.0,950.0,2,H16925,V,N,O,4,64122,R,1
1.0,1320.0,2,H17330,V,N,O,3,64122,R,1
1.0,3050.0,2,H17896,V,N,O,8,64122,R,0
1.0,575.0,2,H18291,V,N,O,2,64122,R,0
1.0,4040.0,2,H18300,V,N,O,3,64122,R,1
1.0,2900.0,2,H18452,V,N,O,5,64122,R,0
0.333333333,1100.0,2,H18830,V,N,O,7,64122,R,0
1.0,1100.0,2,H18831,V,N,O,7,64122,R,0
1.0,620.0,2,H1944,V,N,O,5,64122,R,0
1.0,714.0,2,H1946,V,N,O,3,64122,R,1
0.567123288,676.0,2,H2766,V,V,V,   .,64122,U,0
1.0,950.0,2,H3334,V,N,O,4,64122,R,0
0.22739726,350.0,2,H3888,V,V,V,   .,64122,U,0
1.0,710.0,2,H4359,V,N,O,5,64122,R,0
1.0,1832.0,2,H4587,V,V,V,   .,64122,U,0
0.747945205,388.0,2,H4670,V,V,V,   .,64122,U,0
1.0,240.0,2,H5225,N,V,V,   .,64122,U,0
0.901369863,240.0,2,H5227,N,V,V,   .,64122,U,0
1.0,950.0,2,H5934,V,V,V,   .,64122,U,0
0.99726776,950.0,2,H5935,V,V,V,   .,64122,U,0
0.890410959,400.0,2,H6592,N,V,V,   .,64122,U,0
1.0,400.0,2,H7080,V,N,O,3,64122,R,0
0.827868852,600.0,2,H7149,N,V,V,   .,64122,U,1
0.205479452,250.0,2,H7401,V,V,V,   .,64122,U,0
1.0,830.0,2,H17817,V,N,O,3,64125,R,0
1.0,2285.0,2,H6184,N,V,V,   .,64129,U,0
0.99726776,4400.0,2,H6227,V,N,O,4,64129,R,1
0.99726776,750.0,2,H6313,V,V,V,   .,64129,U,0
0.504109589,2900.0,2,H6831,N,V,V,   .,64129,U,0
0.994520548,2900.0,2,H6832,N,V,V,   .,64129,U,0
1.0,920.0,2,H5452,V,V,V,   .,64140,U,0
1.0,1330.0,2,H6604,V,V,V,   .,64140,U,0
1.0,770.0,2,H13344,N,V,V,   .,64160,U,0
1.0,1518.0,2,H13407,N,V,V,   .,64160,U,0
0.084931507,4400.0,2,H13812,V,N,O,3,64160,R,0
0.606557377,850.0,2,H18486,V,N,O,3,64160,R,0
1.0,1543.0,3,H1483,V,V,V,   .,64189,U,0
1.0,2412.0,3,H19080,V,N,O,4,64189,R,0
0.99726776,2412.0,3,H19081,V,N,O,4,64189,R,1
1.0,2064.0,3,H5279,V,V,V,   .,64189,U,0
1.0,4433.0,3,H5280,V,V,V,   .,64189,U,1
0.0,4433.0,3,H5281,V,V,V,   .,64189,U,0
0.99726776,375.0,3,H6912,V,N,O,3,64189,R,0
0.99726776,1617.0,3,H7110,N,V,V,   .,64189,U,0
0.99726776,650.0,2,H15916,V,N,O,2,64191,R,0
1.0,300.0,2,H5573,V,V,V,   .,64237,U,0
1.0,440.0,2,H13605,N,V,V,   .,64249,U,0
0.99726776,544.0,2,H14709,N,V,V,   .,64249,U,0
1.0,1222.0,2,H3749,V,V,V,   .,64249,U,1
1.0,2427.0,2,H3751,V,V,V,   .,64249,U,0
1.0,240.0,2,H5477,V,N,O,3,64249,R,0
1.0,475.0,2,H6255,N,V,V,   .,64249,U,0
0.967213115,475.0,2,H6256,N,V,V,   .,64249,U,0
1.0,663.0,2,H2619,V,V,V,   .,64256,U,1
0.344262295,5630.0,2,H19942,V,N,O,6,64260,R,1
1.0,1350.0,2,H7102,V,N,O,4,64260,R,0
1.0,1350.0,2,H7103,V,N,O,4,64260,R,0
0.75136612,5354.0,2,H18198,V,N,O,5,64348,R,1
1.0,956.0,2,H133,N,V,V,   .,64407,U,0
1.0,956.0,2,H134,N,V,V,   .,64407,U,0
1.0,1800.0,2,H6573,V,N,O,2,64407,R,0
1.0,1576.0,2,H16164,V,N,O,5,64417,R,1
1.0,1576.0,2,H16165,V,N,O,5,64417,R,1
1.0,340.0,2,H19502,V,N,O,3,64422,R,0
1.0,1200.0,2,H2411,V,N,O,5,64422,R,1
1.0,1445.0,2,H267,V,N,O,4,64422,R,0
0.912328767,1500.0,2,H3691,N,V,V,   .,64422,U,0
1.0,1000.0,2,H3867,V,N,O,6,64422,R,0
1.0,1000.0,2,H3868,V,N,O,6,64422,R,1
1.0,1650.0,2,H6654,V,N,O,5,64422,R,1
1.0,3007.0,2,H6715,V,N,O,5,64422,R,0
1.0,1560.0,2,H18975,V,N,O,2,64430,R,0
1.0,1340.0,2,H4213,V,N,O,4,64430,R,0
1.0,1780.0,2,H4296,V,N,O,4,64430,R,0
1.0,1780.0,2,H4297,V,N,O,4,64430,R,0
1.0,660.0,3,H14267,N,V,V,   .,64445,U,0
1.0,1129.0,3,H15492,V,N,O,6,64445,R,0
1.0,15580.0,3,H15650,V,N,O,5,64445,R,1
1.0,15580.0,3,H15651,V,N,O,5,64445,R,0
0.663934426,15580.0,3,H15652,V,N,O,5,64445,R,1
1.0,1300.0,3,H17697,V,N,O,5,64445,R,0
0.99726776,860.0,3,H18071,V,N,O,4,64445,R,0
0.295081967,2060.0,3,H18902,V,N,O,5,64445,R,0
0.167123288,300.0,3,H19320,V,N,O,3,64445,R,0
0.99726776,300.0,3,H19322,V,N,O,3,64445,R,0
1.0,2409.0,3,H19428,V,N,O,5,64445,R,1
0.99726776,2409.0,3,H19429,V,N,O,5,64445,R,0
1.0,1235.0,3,H19449,V,N,O,4,64445,R,0
1.0,1610.0,3,H2399,V,N,O,7,64445,R,1
1.0,1610.0,3,H2400,V,N,O,7,64445,R,1
1.0,311.0,3,H3076,V,N,O,4,64445,R,0
1.0,2500.0,3,H3362,N,V,V,   .,64445,U,0
1.0,2695.0,3,H4754,V,V,V,   .,64445,U,0
1.0,2695.0,3,H4755,V,V,V,   .,64445,U,0
1.0,1700.0,3,H4857,V,N,O,5,64445,R,0
0.2,1000.0,3,H4934,N,V,V,   .,64445,U,0
0.906849315,367.0,3,H5234,V,V,V,   .,64445,U,0
1.0,580.0,3,H5274,V,N,O,3,64445,R,0
1.0,2604.0,3,H5317,V,N,O,5,64445,R,1
1.0,487.0,3,H5318,N,V,V,   .,64445,U,0
1.0,1754.0,3,H5319,N,V,V,   .,64445,U,0
1.0,400.0,3,H5476,N,V,V,   .,64445,U,0
1.0,850.0,3,H5526,N,V,V,   .,64445,U,0
0.99726776,4000.0,3,H5554,N,V,V,   .,64445,U,0
1.0,1920.0,3,H5579,V,V,V,   .,64445,U,1
1.0,4998.0,3,H576,V,V,V,   .,64445,U,0
1.0,1485.0,3,H6087,V,N,O,5,64445,R,0
1.0,270.0,3,H6334,N,V,V,   .,64445,U,1
1.0,500.0,3,H6678,N,V,V,   .,64445,U,0
1.0,1197.0,2,H6343,V,N,O,3,64453,R,0
1.0,1197.0,2,H6344,V,N,O,3,64453,R,0
1.0,270.0,3,H12769,N,V,V,   .,64483,U,0
1.0,560.0,3,H14060,N,V,V,   .,64483,U,0
1.0,560.0,3,H14061,N,V,V,   .,64483,U,0
1.0,560.0,3,H14062,N,V,V,   .,64483,U,0
1.0,560.0,3,H14063,N,V,V,   .,64483,U,0
0.663013699,380.0,3,H1412,N,V,V,   .,64483,U,0
1.0,620.0,3,H14435,N,V,V,   .,64483,U,0
1.0,800.0,3,H14872,N,V,V,   .,64483,U,0
1.0,336.0,3,H15382,V,N,O,3,64483,R,0
1.0,1260.0,3,H16228,V,N,O,5,64483,R,1
1.0,1260.0,3,H16229,V,N,O,5,64483,R,1
1.0,900.0,3,H16802,V,N,O,4,64483,R,0
0.109589041,900.0,3,H16803,V,N,O,4,64483,R,0
0.99726776,400.0,3,H19023,V,N,O,2,64483,R,0
0.438356164,403.0,3,H1945,V,V,V,   .,64483,U,0
1.0,640.0,3,H1952,V,V,V,   .,64483,U,0
1.0,805.0,3,H1956,V,V,V,   .,64483,U,0
1.0,657.0,3,H3616,V,V,V,   .,64483,U,0
1.0,2750.0,3,H3638,V,V,V,   .,64483,U,1
0.99726776,2750.0,3,H3639,V,V,V,   .,64483,U,1
1.0,2090.0,3,H3654,V,V,V,   .,64483,U,0
1.0,3355.0,3,H3655,V,N,O,9,64483,R,1
0.0,2347.0,3,H3680,V,N,O,>=10,64483,R,0
0.0,4074.0,3,H3692,V,V,V,   .,64483,U,1
1.0,2340.0,3,H3693,V,V,V,   .,64483,U,0
1.0,6000.0,3,H3759,V,N,O,7,64483,R,1
1.0,910.0,3,H3939,V,V,V,   .,64483,U,0
1.0,712.0,3,H4102,V,N,O,2,64483,R,1
1.0,480.0,3,H4146,N,V,V,   .,64483,U,0
1.0,800.0,3,H4203,V,V,V,   .,64483,U,0
1.0,1056.0,3,H4320,V,V,V,   .,64483,U,1
1.0,450.0,3,H4382,V,V,V,   .,64483,U,0
0.824657534,450.0,3,H4383,V,V,V,   .,64483,U,0
1.0,360.0,3,H4425,V,V,V,   .,64483,U,0
0.99726776,385.0,3,H4636,N,V,V,   .,64483,U,0
1.0,649.0,3,H5048,V,V,V,   .,64483,U,0
1.0,649.0,3,H5049,V,V,V,   .,64483,U,0
1.0,336.0,3,H5209,V,V,V,   .,64483,U,0
0.0,760.0,3,H5219,V,N,O,4,64483,R,0
1.0,2700.0,3,H5419,V,V,V,   .,64483,U,0
0.99726776,2700.0,3,H5420,V,V,V,   .,64483,U,0
0.41369863,690.0,3,H6368,V,N,O,3,64483,R,0
1.0,590.0,3,H6401,V,V,V,   .,64483,U,0
1.0,590.0,3,H6402,V,V,V,   .,64483,U,1
0.0,1200.0,3,H6403,V,N,O,5,64483,R,0
1.0,1754.0,3,H6505,N,V,V,   .,64483,U,0
0.99726776,2800.0,3,H7049,V,N,O,8,64483,R,0
1.0,3375.0,3,H7321,V,V,V,   .,64483,U,1
1.0,3375.0,3,H7322,V,V,V,   .,64483,U,1
1.0,1700.0,2,H12848,N,V,V,   .,64545,U,0
1.0,600.0,2,H15464,V,N,O,4,64545,R,0
1.0,5000.0,2,H16748,V,N,O,2,64545,R,0
1.0,475.0,2,H515,V,V,V,   .,64545,U,0
0.832876712,2000.0,2,H18450,V,N,O,5,65017,R,0
1.0,2000.0,2,H18632,V,N,O,4,65017,R,0
0.99726776,1650.0,2,H18787,V,N,O,6,65017,R,0
0.166666667,1500.0,2,H18879,V,N,O,3,65017,R,0
1.0,1500.0,2,H18880,V,N,O,3,65017,R,0
1.0,1250.0,2,H18998,V,N,O,3,65017,R,0
1.0,1560.0,2,H19005,V,N,O,4,65017,R,0
0.871232877,400.0,2,H14886,N,V,V,   .,65059,U,1
1.0,1049.0,2,H19003,V,N,O,3,65195,R,0
0.747945205,2458.0,2,H18449,V,N,O,2,65282,R,0
1.0,2499.0,2,H18945,V,N,O,4,65282,R,0
1.0,3770.0,2,H14064,V,N,O,5,65388,R,0
0.418032787,3770.0,2,H14065,V,N,O,5,65388,R,0
0.333333333,2790.0,2,H18743,V,N,O,8,65388,R,0
1.0,1394.0,2,H18946,V,N,O,4,65388,R,1
0.99726776,695.0,2,H5134,N,V,V,   .,65388,U,0
0.884931507,1005.0,2,H16359,V,N,O,2,65440,R,0
1.0,3060.0,2,H16532,V,N,O,4,65440,R,0
1.0,1351.0,4,H18702,V,N,O,2,65440,R,0
0.0,300.0,4,H2303,V,V,V,   .,65440,U,0
0.0,300.0,4,H2304,V,V,V,   .,65440,U,0
0.0,300.0,4,H2305,V,V,V,   .,65440,U,0
1.0,580.0,2,H368,V,V,V,   .,65440,U,0
1.0,580.0,2,H369,V,V,V,   .,65440,U,0
1.0,1940.0,2,H14050,V,N,O,2,66004,R,0
1.0,1940.0,2,H14051,V,N,O,2,66004,R,0
1.0,407.0,2,H2736,V,V,V,   .,66008,U,0
1.0,1805.0,2,H15028,V,N,O,4,66020,R,0
1.0,3200.0,2,H15406,V,N,O,4,66020,R,0
1.0,691.0,2,H13561,N,V,V,   .,66025,U,0
0.495890411,1400.0,2,H17497,V,N,O,4,66037,R,0
1.0,1512.0,2,H17498,V,N,O,4,66037,R,0
1.0,767.0,2,H17499,V,N,O,4,66037,R,0
1.0,630.0,2,H18348,V,N,O,2,66037,R,1
1.0,630.0,2,H18349,V,N,O,2,66037,R,0
0.584699454,1538.0,2,H18588,V,N,O,4,66037,R,0
1.0,13004.0,2,H18958,V,N,O,4,66037,R,0
1.0,280.0,2,H2284,V,V,V,   .,66037,U,0
1.0,280.0,2,H2285,V,V,V,   .,66037,U,0
0.99726776,280.0,2,H2286,V,V,V,   .,66037,U,1
1.0,3255.0,2,H7258,V,N,O,4,66037,R,0
